PSNR-,Energy-
47.118,4974.4375
40.796,1345.323457
38.582,3807.081532
40.796,1395.546429
51.148,1856.566667
47.112,5249.471947
51.148,1924.778947
38.572,3733.219444
40.781,1388.25
38.508,3723.91713
40.781,1427.195402
47.112,5198.655
51.149,1917.184211
47.109,5246.105611
51.149,1904.753509
38.508,3735.191667
40.278,1394.292857
38.492,3718.131944
40.278,1438.105747
47.109,5205.486
47.114,5294.677451
51.182,1856.367568
38.495,3716.126852
51.182,1903.520175
38.544,3727.762963
40.309,1392.139286
47.114,5297.086928
40.309,1386.932143
47.116,5239.966997
51.183,1910.20614
38.544,3714.450463
51.183,1909.946491
38.572,3773.621918
40.78,1435.756322
47.116,5239.405941
40.78,1385.839286
47.117,5136.252
51.197,1905.240351
38.492,3678.812207
51.197,1908.77807
47.117,5303.688235
40.666,1131.692754
38.636,3468.103922
40.666,1175.843056
47.126,4895.618947
51.1,1606.833333
47.126,4956.690972
51.1,1600.7625
38.692,3418.898507
40.268,1121.107246
38.551,3496.907353
40.268,1133.924638
47.114,4943.463542
51.102,1599.147917
47.114,4919.597193
51.102,1649.874747
38.64,3427.6
38.557,3528.411594
40.251,1217.28
47.076,4980.671875
40.251,1171.179167
47.076,5051.522449
50.992,1646.836364
50.992,1644.509091
38.692,3485.740686
40.674,1124.295652
47.079,5006.416495
40.674,1127.707246
47.079,5006.713402
50.992,1638.206061
38.557,3511.46087
50.992,1643.474747
40.343,1332.034568
38.667,4105.202083
40.343,1281.698718
40.627,1556.774194
40.599,1186.320833
47.135,6372.699727
47.082,4964.112847
40.627,1588.911458
40.599,1179.516667
38.655,4413.228235
38.638,3477.792647
50.947,1639.240404
51.195,2274.213333
38.664,3460.812745
38.644,4362.506349
50.947,1650.909091
51.195,2289.89037
47.082,5003.493878
47.135,6404.305691
40.251,1215.392
40.691,1553.193548
47.073,4954.777778
47.136,6385.65929
40.691,1504.326667
40.251,1119.513043
38.655,4432.7
38.53,3511.001905
51.196,2290.50963
50.948,1680.605882
38.655,4370.015873
38.638,3457.266667
51.196,2237.759091
50.948,1649.454545
47.136,6414.521951
47.074,4994.936082
47.138,6372.336066
47.126,6350.913115
40.618,1590.203125
40.692,1539.83871
38.655,4415.962353
38.683,4399.887059
40.618,1555.387097
40.692,1556.290323
38.655,4397.185882
38.637,4374.1
51.21,2272.16
51.159,2232.123485
47.126,6373.195628
47.138,6430.82168
51.159,2232.449242
51.21,2232.579545
47.064,6368.104372
47.136,6364.798361
40.617,1548.83871
40.599,1171.370833
38.637,4410.757647
38.669,3521.447343
40.617,1541.967742
40.599,1125.794203
38.683,4368.731349
38.655,4369.060714
51.16,2286.174815
51.211,2273.007407
47.064,6417.332249
47.136,6423.316531
51.16,2231.602273
51.211,2228.312121
40.343,1273.429487
38.672,4152.790123
40.343,1280.897436
47.125,5968.213913
51.144,1915.139474
47.126,6017.639368
51.144,1960.08547
38.667,4102.140833
40.713,1553.870968
38.663,4358.290476
40.713,1590.6875
47.118,6004.520115
51.144,1901.345614
47.119,6031.485632
51.144,1911.212281
38.672,4099.441667
38.69,4368.830159
40.714,1535.677419
47.123,6312.561983
40.714,1592.463542
47.123,6341.38843
51.141,2293.834074
38.53,3423.257971
38.663,4356.940079
51.141,2240.560606
38.644,4391.091765
40.627,1591.946875
47.056,6365.624863
40.627,1589.266667
47.056,6370.68306
51.143,2289.792593
38.69,4403.543529
51.143,2284.317037
50.982,1962.911111
38.68,4117.2825
50.982,1965.931624
47.078,6070.104843
40.328,1326.371429
47.078,6019.853448
40.328,1284.326923
38.679,4149.366255
50.982,1964.242735
38.691,4195.668293
50.982,1959.435897
47.074,6072.219943
40.647,1293.557692
47.074,6078.201709
40.647,1285.673077
38.703,4057.546835
38.703,4017.6
51.111,1960.345299
47.12,5988.172174
51.111,1916.405263
47.12,5916.640351
40.639,1279.679487
38.677,4116.459583
40.639,1229.76
38.677,4062.088608
51.113,1971.160684
47.124,5971.683478
51.113,1922.409649
47.124,5871.231304
51.197,1914.457895
47.117,5242.533333
51.197,1870.345946
38.492,3723.456944
40.28,1383.717857
38.544,3762.476712
40.28,1384.617857
47.117,5251.683168
51.198,1859.837838
47.116,5297.615033
51.198,1908.19386
38.544,3713.727315
40.727,1297.532051
38.707,4112.904583
40.727,1277.916667
47.116,5248.283828
47.08,6023.752874
50.956,1969.374359
38.707,4067.946835
50.956,1974.57094
38.701,4099.441667
40.726,1316.241975
47.08,5960.052174
40.726,1333.992593
47.083,6054.353448
50.958,1968.464957
38.701,4107.045417
50.958,1968.822222
38.668,4164.345679
40.328,1285.480769
47.083,5969.733913
40.328,1331.2
47.116,5189.712
40.78,1379.635714
38.572,3824.772523
40.78,1388.989286
38.544,3713.398611
51.183,1908.031579
47.116,5252.805281
51.183,1909.946491
47.114,5229.570957
40.309,1386.578571
38.544,3757.906849
40.309,1381.853571
38.495,3718.329167
51.182,1904.201754
47.114,5286.353074
51.182,1910.595614
40.278,1386.9
47.109,5230.132013
40.278,1397.507143
38.492,3714.384722
51.149,1919.358772
38.508,3659.29108
51.149,1909.946491
47.109,5291.244771
40.781,1382.432143
47.112,5203.605
40.781,1438.105747
38.508,3713.760185
51.148,1862.335135
38.572,3770.564384
51.148,1905.564912
47.112,5261.947195
40.308,1391.303571
38.495,3713.530093
40.308,1424.298851
47.106,5202.516
51.133,1911.569298
47.106,5234.917492
51.133,1909.005263
38.557,3524.141063
50.992,1657.923232
47.079,4997.245361
50.992,1660.024242
47.079,4998.498969
40.674,1124.008696
38.692,3428.650746
40.674,1126.718841
38.53,3525.323672
50.992,1641.212121
47.076,5007.175258
50.992,1644.476768
47.076,4990.369792
40.251,1127.356522
38.557,3532.287923
40.251,1167.697222
51.102,1637.236364
38.64,3435.973134
51.102,1595.951042
47.114,4951.644097
40.268,1178.718056
47.114,4917.090526
40.268,1163.225
38.551,3475.854902
51.1,1545.576042
38.692,3467.052941
51.1,1641.438384
47.126,4946.135417
40.666,1123.562319
47.126,4896.938246
40.666,1120.628986
38.636,3478.186765
47.136,6440.872629
51.211,2243.134091
38.655,4346.235714
51.211,2280.112593
38.669,3515.797101
40.599,1126.846377
47.136,6377.7
40.599,1171.402778
47.138,6429.82981
51.21,2242.026515
38.637,4411.745882
51.21,2236.521212
38.655,4414.150588
40.618,1547.258065
47.138,6379.74153
40.618,1604.217708
50.948,1694.808824
47.074,4951.347222
50.948,1690.764706
38.638,3455.787745
40.251,1119.95942
38.53,3567.168571
40.251,1168.591667
47.073,4953.359375
50.947,1645.220202
47.082,4958.902062
50.947,1648.775758
38.664,3488.795098
40.599,1174.661111
38.638,3477.070098
40.599,1178.494444
47.082,4969.984375
38.683,4367.084524
40.692,1589.880208
40.692,1545.935484
38.637,4420.178824
40.617,1552.387097
47.064,6355.045628
40.617,1583.841667
47.064,6373.327869
51.16,2286.142222
38.683,4345.313492
51.16,2284.056296
38.582,3770.10411
40.796,1435.627586
47.118,4954.381944
40.796,1383.396429
47.115,4946.894097
51.154,1644.929293
38.576,3480.387255
51.154,1605.735417
38.576,3513.563285
40.268,1124.04058
47.119,4951.875
40.268,1129.397101
47.114,4956.756944
51.154,1652.977778
38.551,3443.656716
51.154,1592.43125
38.517,3579.892019
40.797,1393.585714
38.517,3706.956019
40.797,1439.457471
47.109,5191.857
51.132,1913.516667
47.109,5184.663
51.132,1911.504386
38.582,3762.805479
47.12,5958.466087
51.111,1969.991453
38.703,4019.301282
51.111,1911.861404
38.677,4048.232911
40.639,1275.769231
47.12,5930.054971
40.639,1270.99359
47.124,5996.853448
51.113,1916.567544
38.677,4071.962025
51.113,1911.601754
38.667,4114.81375
40.343,1282.211538
47.124,5968.346087
40.343,1279.230769
50.982,1960.670085
47.078,6122.537288
50.982,1963.560684
38.68,4115.768333
40.328,1287.532051
38.679,4159.572016
40.328,1342.241975
47.078,6026.16523
50.982,1968.529915
47.074,6024.215517
50.982,2014.935
38.691,4149.26749
40.647,1288.333333
38.703,4034.903797
40.647,1276.346154
47.074,6071.955556
50.956,1920.364912
47.08,6023.719828
50.956,1970.511111
47.08,6021.307471
40.726,1287.884615
38.701,4113.464167
40.726,1287.403846
38.701,4116.4925
50.958,1966.808547
47.083,6062.305413
50.958,1971.388034
47.083,5980.44
40.328,1326.353086
38.668,4161.020576
40.328,1280.0
47.126,6262.080601
47.126,6364.434699
51.159,2233.068182
38.655,4357.434127
51.159,2233.62197
40.627,1550.516129
38.655,4414.249412
40.627,1592.851042
47.135,6341.887705
51.195,2291.291852
47.135,6418.158808
51.195,2272.388148
38.644,4404.828235
40.691,1545.83871
38.655,4364.713095
40.691,1541.548387
47.136,6412.405962
51.196,2240.951515
47.136,6409.463415
51.196,2287.022222
38.655,4406.607059
47.123,6320.760331
40.714,1542.225806
38.69,4408.88
40.714,1550.193548
38.663,4402.357647
51.141,2240.625758
47.123,6355.50847
51.141,2286.924444
47.056,6371.906284
40.627,1595.466667
38.644,4398.832941
40.627,1538.096774
38.69,4399.92
51.143,2286.272593
47.056,6387.642896
51.143,2233.719697
40.343,1275.608974
47.125,6024.512931
40.343,1325.74321
38.672,4102.009167
51.144,1965.249573
38.667,4110.040833
51.144,1907.609649
47.126,6040.573276
40.713,1586.295833
47.118,5979.845217
40.713,1538.741935
38.663,4351.110317
51.144,1918.969298
38.672,4105.498333
51.144,1916.989474
47.119,6028.808908
51.702,1583.51875
47.297,4960.055556
51.702,1597.016667
39.135,3432.689552
41.287,1125.730435
39.117,3438.468657
41.287,1122.031884
47.297,4952.930556
51.7,1640.565657
47.296,4896.278596
51.7,1643.862626
39.131,3415.122388
41.917,1123.243478
39.135,3415.844776
41.917,1172.904167
47.296,4888.032982
39.131,3484.0
41.95,1072.590909
41.95,1131.310145
38.707,4011.652917
51.757,1918.385088
38.958,3717.573148
51.757,1908.680702
47.276,5238.217822
41.13,1387.735714
47.276,5199.315
41.13,1385.035714
38.982,3723.0625
51.758,1949.594872
38.982,3708.468056
51.758,1920.689474
47.277,5231.386139
40.727,1330.94321
47.277,5201.757
40.727,1289.166667
38.707,4062.582278
41.128,1392.010714
38.958,3715.337963
41.128,1397.282143
47.292,5178.921
51.745,1908.940351
47.292,5269.108911
51.745,1913.549123
38.967,3659.488263
41.138,1451.236782
38.967,3719.315278
41.138,1429.255172
47.284,5181.891
51.743,1861.037838
47.284,5248.877888
51.743,1921.14386
38.995,3708.468056
38.995,3731.115741
41.137,1397.7
47.277,5203.704
41.137,1438.942529
47.277,5248.811881
51.741,1910.595614
38.982,3707.416204
51.741,1918.774561
38.982,3711.327778
41.166,1384.232143
47.273,5244.323432
41.166,1386.9
47.273,5272.133987
51.739,1914.620175
38.967,3703.208796
51.739,1903.455263
41.164,1390.082143
47.289,5204.034
41.164,1379.314286
38.967,3725.593519
51.726,1922.604386
38.975,3720.827315
51.726,1927.764912
47.289,5206.872
41.203,1483.253333
47.281,5200.899
41.203,1391.657143
38.975,3711.853704
51.724,1905.727193
39.005,3701.137963
51.724,1850.108108
47.281,5246.20462
47.276,4905.513684
41.202,1449.724138
39.005,3710.966204
41.202,1388.185714
39.14,3460.55
51.682,1585.197917
47.276,4966.059028
51.682,1594.820833
47.275,4957.482639
41.287,1129.747826
39.14,3425.432836
41.287,1161.372222
39.117,3468.760784
51.682,1643.022222
47.275,4955.800347
51.682,1604.992708
47.246,4971.336806
51.565,1648.678788
39.089,3488.006863
51.565,1698.626471
47.246,4888.742268
47.243,4978.560764
51.565,1693.352941
39.067,3481.306863
51.565,1663.256566
39.089,3526.571981
41.161,1118.811594
47.243,4980.177083
41.161,1164.822222
51.588,1646.060606
39.086,3470.895588
51.588,1650.488889
47.262,5019.183505
41.161,1180.698611
47.262,4913.891228
41.161,1172.201389
39.067,3521.742995
51.586,1646.480808
39.081,3437.910448
51.586,1652.848485
47.259,4962.694444
41.847,1180.091667
47.259,4958.769097
41.847,1175.140278
39.084,3469.187745
39.018,4353.382937
51.772,2222.415909
47.276,6420.307859
51.772,2234.371212
47.276,6356.070492
41.848,1121.011594
39.081,3475.132353
41.848,1175.140278
39.004,4357.302381
51.771,2233.328788
47.278,6429.664499
51.771,2225.543182
47.278,6363.971858
41.545,1541.16129
39.018,4342.31627
41.545,1544.290323
51.67,1922.604386
47.284,5971.617391
51.67,1966.841026
41.893,1551.354839
38.872,4358.455159
41.893,1548.774194
47.286,6016.350575
47.301,6372.666667
51.769,2191.846512
38.872,4363.62619
51.769,2220.689394
39.054,4405.124706
41.894,1545.903226
47.301,6291.933884
41.894,1547.322581
47.3,6333.520661
51.771,2282.785185
39.054,4362.374603
51.771,2243.29697
39.009,4335.926587
41.556,1548.032258
47.3,6308.0
41.556,1543.290323
51.754,2225.47803
39.009,4346.202778
51.754,2283.6
47.274,6435.979404
41.556,1594.75625
47.274,6335.504132
41.556,1540.193548
39.018,4350.550397
51.756,2228.409848
39.018,4356.380159
51.756,2234.273485
47.276,6426.655827
41.869,1558.870968
47.276,6365.657924
41.869,1545.741935
38.868,4362.572222
38.868,4359.311508
51.788,2280.112593
47.304,6358.61612
51.788,2193.995349
47.304,6324.859504
41.87,1549.935484
39.049,4415.435294
41.87,1550.419355
39.049,4312.738956
51.79,2283.404444
47.303,6364.930601
51.79,2222.155303
47.303,6305.652893
41.544,1586.715625
39.004,4356.610714
41.544,1551.612903
41.13,1390.821429
38.982,3721.616204
41.13,1384.425
47.276,5250.0
51.757,1909.654386
47.276,5235.940594
51.757,1917.086842
38.958,3728.880556
41.838,1233.216
39.196,4099.01375
41.838,1280.576923
47.277,5228.679868
51.758,1918.222807
47.277,5211.096
51.758,1907.025439
38.982,3729.012037
39.193,4104.412083
41.835,1285.160256
47.267,5985.396522
41.835,1284.935897
47.267,6018.498563
51.559,1899.495614
39.196,4064.359494
51.559,1967.035897
39.095,4173.925926
41.255,1241.184
47.273,5972.806957
41.255,1278.205128
47.273,5975.681739
51.561,1967.847863
39.193,4108.822917
51.561,1959.598291
41.255,1284.807692
47.248,6037.533046
41.255,1277.467949
39.114,4131.370833
51.553,1967.360684
39.095,4117.907917
51.553,1980.254701
47.248,6073.740171
41.994,1224.433333
47.254,6031.700855
41.994,1276.794872
39.2,4047.706329
51.553,2005.25
39.114,4104.866667
51.553,1961.579487
47.254,6035.748563
47.3,5873.788791
41.96,1287.596154
39.187,4064.326582
41.96,1222.72
39.2,4001.828205
51.684,1957.519658
47.301,5927.808187
51.684,1929.679825
47.309,5927.246491
41.382,1286.634615
39.092,4105.169167
41.382,1293.173077
39.187,4024.368803
51.686,1919.650877
47.308,5967.850435
51.686,1914.295614
51.67,1911.374561
47.281,6030.593391
51.67,1965.736752
39.092,4057.481013
41.382,1279.455128
39.112,4070.777215
41.382,1281.442308
47.285,6016.482759
39.112,3950.165812
38.982,3720.43287
51.741,1864.345946
47.277,5258.547855
51.741,1907.512281
47.277,5235.940594
41.137,1439.747126
38.995,3716.291204
41.137,1436.625287
41.166,1440.068966
38.982,3722.700926
41.166,1376.517857
51.745,1951.965812
38.967,3667.276995
51.745,1913.90614
47.292,5204.364
41.128,1388.603571
47.292,5200.536
41.128,1389.632143
38.958,3714.680556
51.743,1917.151754
38.995,3669.807512
51.743,1912.575439
47.284,5198.127
41.138,1442.450575
47.284,5188.491
41.138,1432.055172
38.967,3719.413889
39.081,3471.946569
41.848,1173.926389
47.276,6336.994809
41.848,1174.597222
47.276,6376.005738
51.772,2240.267424
39.018,4304.308434
51.772,2271.899259
39.018,4396.922353
41.545,1540.16129
47.278,6350.185792
41.545,1557.193548
47.278,6418.720867
51.771,2230.103788
51.771,2229.484848
41.161,1167.218056
39.067,3511.953623
41.161,1170.156944
47.262,4921.774035
51.588,1703.382353
47.262,4958.967014
51.588,1657.890909
39.086,3464.819608
41.847,1174.852778
39.084,3461.338235
41.847,1227.648
47.259,4901.621754
51.586,1646.416162
47.259,4997.608247
51.586,1639.078788
39.081,3464.819608
47.246,4942.704861
41.95,1172.009722
39.131,3417.814925
41.95,1167.409722
39.089,3506.467633
51.565,1652.977778
47.246,4963.914931
51.565,1653.559596
47.243,4995.397938
41.161,1178.366667
39.089,3482.160784
41.161,1176.545833
39.067,3471.289706
51.565,1655.014141
47.243,5004.701031
51.565,1645.090909
41.287,1121.075362
47.297,4911.219649
41.287,1168.336111
39.117,3456.05049
51.702,1643.571717
39.135,3381.14899
51.702,1610.353125
47.297,4954.447917
41.917,1127.994203
47.296,4960.121528
41.917,1184.052778
39.135,3422.510448
51.7,1595.498958
39.131,3411.477612
51.7,1595.789583
47.296,4914.913684
47.276,4965.003472
51.682,1595.91875
39.14,3470.665686
51.682,1594.142708
39.005,3721.714815
41.202,1394.389286
47.276,4946.762153
41.202,1442.772414
47.275,4913.000702
51.682,1655.692929
39.117,3419.292537
51.682,1660.088889
39.14,3419.98209
41.287,1124.997101
47.275,4907.261754
41.287,1168.623611
51.726,1862.789189
47.289,5255.841584
51.726,1920.981579
38.975,3717.507407
41.164,1384.328571
38.967,3763.265753
41.164,1380.632143
47.289,5230.990099
51.724,1866.389189
47.281,5247.4
51.724,1909.459649
39.005,3664.549296
41.203,1400.85
38.975,3723.851389
41.203,1440.648276
47.281,5193.474
38.967,3710.506019
51.739,1863.340541
47.273,5293.423203
51.739,1907.966667
47.273,5100.183
41.255,1264.807692
39.095,4105.597083
41.255,1332.034568
39.004,4288.5
39.187,4066.301266
41.96,1228.832
47.3,5924.900585
41.96,1274.166667
47.301,5928.535088
51.684,1910.757895
39.2,4004.16453
51.684,1955.668376
39.092,4097.861667
41.382,1289.070513
47.309,5907.454971
41.382,1273.942308
47.308,5974.293913
51.686,1911.342105
39.187,4046.718987
51.686,1909.167544
41.255,1279.775641
39.114,4112.970417
41.255,1281.955128
47.248,6055.927066
51.553,1911.699123
47.248,6082.035328
51.553,2005.0875
39.095,4057.777215
41.994,1281.025641
39.2,4060.533333
41.994,1227.584
47.254,6068.287179
51.553,1918.904386
47.254,6073.046154
51.553,1946.184615
39.114,4140.7
38.872,4360.530159
51.769,2232.221212
47.301,6325.752066
51.769,2232.579545
47.301,6259.137741
41.894,1595.3375
39.054,4347.02619
41.894,1558.709677
39.054,4357.467063
51.771,2239.322727
47.3,6369.492896
51.771,2284.838519
47.3,6314.512397
41.556,1540.193548
39.009,4359.377381
41.556,1549.16129
51.67,1913.094737
39.092,4074.891139
51.67,1915.042105
47.281,6023.62069
41.382,1275.769231
47.285,5981.827826
41.382,1269.679487
39.112,4106.354167
51.67,1914.198246
39.112,4056.559494
51.67,1908.323684
47.284,5998.977391
41.893,1535.032258
47.286,6011.12931
41.893,1503.424444
38.872,4401.632941
47.304,6347.210383
51.788,2237.987121
38.868,4349.891667
51.788,2230.136364
39.049,4348.113095
41.87,1542.225806
47.304,6315.07438
41.87,1558.451613
47.303,6356.963115
51.79,2276.397037
39.049,4347.915476
51.79,2231.146212
39.004,4352.625397
41.544,1538.066667
47.303,6325.785124
41.544,1542.870968
51.754,2231.113636
47.274,6409.926287
51.754,2227.497727
39.009,4349.666667
41.556,1536.806452
39.018,4400.545882
41.556,1540.709677
47.274,6382.948361
51.756,2226.194697
47.276,6424.275339
51.756,2227.562879
39.018,4334.246825
41.869,1551.612903
38.868,4412.898824
41.869,1535.903226
47.276,6367.310929
47.267,6001.05913
41.835,1333.350617
39.193,4090.425316
41.835,1288.717949
39.196,4077.589873
51.559,1923.123684
47.267,6031.45913
51.559,1967.555556
47.273,6007.808547
39.193,4082.065823
51.561,2029.0725
47.273,6004.826087
51.561,1976.519658
40.28,1395.578571
47.117,5163.84
40.28,1395.225
38.544,3730.096759
51.197,1909.167544
38.492,3702.61713
51.197,1910.595614
47.117,5230.924092
41.838,1287.852564
47.116,5238.976898
41.838,1328.535802
39.196,4019.136752
51.198,1908.875439
38.544,3660.704225
51.198,1861.816216
47.116,5246.534653
40.268,1124.486957
38.551,3491.356522
40.268,1118.684058
47.114,4900.89614
51.102,1644.121212
47.114,4886.284912
51.102,1598.598958
51.133,1916.17807
38.517,3705.608333
51.133,1924.357018
47.106,5185.95
40.308,1387.607143
47.106,5191.395
40.308,1378.317857
38.495,3704.162037
51.132,1921.30614
38.582,3753.79726
51.132,1866.486486
